timestamp,ppg
1681.041955947876,1763.3699951171875
1702.8343677520752,1717.94873046875
1720.0958728790283,1689.3773193359375
1742.1743869781494,1668.864501953125
1768.9673900604248,1645.4212646484375
1780.1165580749512,1595.6043701171875
1800.9989261627197,1538.4615478515625
1822.1361637115479,1507.6922607421875
1840.19136428833,1507.6922607421875
1860.9552383422852,1526.00732421875
1882.9174041748047,1556.776611328125
1900.0093936920166,1582.4176025390625
1921.0646152496338,1566.3004150390625
1942.871332168579,1531.135498046875
1961.7650508880615,1489.3773193359375
1980.0784587860107,1460.805908203125
2003.2105445861816,1441.025634765625
2021.9810009002686,1419.7802734375
2040.893316268921,1406.5933837890625
2062.2127056121826,1394.871826171875
2083.280324935913,1370.6959228515625
2100.114107131958,1350.18310546875
2121.086835861206,1342.857177734375
2140.169143676758,1341.3919677734375
2161.365509033203,1338.4615478515625
2183.302640914917,1326.00732421875
2200.4945278167725,1307.6922607421875
2221.355438232422,1309.157470703125
2242.121934890747,1323.8095703125
2260.1099014282227,1331.8681640625
2281.301975250244,1332.6007080078125
2302.7560710906982,1335.5311279296875
2320.4944133758545,1338.4615478515625
2340.7063484191895,1345.054931640625
2363.807439804077,1346.5201416015625
2379.502296447754,1319.4139404296875
2404.5138359069824,1279.853515625
2421.4751720428467,1256.4102783203125
2440.5641555786133,1235.8974609375
2460.4194164276123,1216.849853515625
2481.394052505493,1228.5714111328125
2499.5064735412598,1296.7032470703125
2523.118257522583,1419.7802734375
2540.070056915283,1569.230712890625
2559.979200363159,1701.098876953125
2580.733060836792,1775.82421875
2599.7462272644043,1789.010986328125
2621.115207672119,1758.24169921875
2640.84529876709,1684.2490234375
2661.0636711120605,1604.3956298828125
2683.7165355682373,1528.205078125
2699.725866317749,1458.6080322265625
2720.5569744110107,1402.930419921875
2741.489887237549,1372.1611328125
2761.503219604492,1363.3699951171875
2780.8048725128174,1361.172119140625
2802.6223182678223,1334.06591796875
2819.6330070495605,1306.22705078125
2840.513229370117,1292.3077392578125
2862.4250888824463,1302.5640869140625
2879.4126510620117,1339.9267578125
2902.5964736938477,1379.4871826171875
2919.3670749664307,1389.7435302734375
2940.601348876953,1386.08056640625
2962.5134468078613,1380.952392578125
2984.898567199707,1367.032958984375
3001.605987548828,1344.3223876953125
3023.822784423828,1312.820556640625
3041.626214981079,1268.864501953125
3065.6492710113525,1226.3736572265625
3080.508232116699,1200.0
3101.3941764831543,1191.94140625
3122.889995574951,1197.069580078125
3140.9943103790283,1219.047607421875
3161.0121726989746,1222.7105712890625
3179.8665523529053,1212.4542236328125
3200.6092071533203,1196.3370361328125
3222.612142562866,1187.5457763671875
3243.7074184417725,1183.8828125
3260.7645988464355,1184.6153564453125
3282.6473712921143,1184.6153564453125
3299.6039390563965,1183.8828125
3320.742607116699,1174.3590087890625
3340.7022953033447,1167.032958984375
3360.7912063598633,1161.90478515625
3388.188600540161,1156.0439453125
3402.0988941192627,1193.4066162109375
3420.8269119262695,1251.2821044921875
3442.7716732025146,1321.6116943359375
3459.6729278564453,1411.7215576171875
3480.6416034698486,1493.77294921875
3504.300832748413,1560.4395751953125
3520.927667617798,1586.813232421875
3540.648937225342,1574.3590087890625
3562.6003742218018,1526.00732421875
3579.742193222046,1469.5970458984375
3600.989818572998,1420.5128173828125
3623.095989227295,1375.82421875
3640.0179862976074,1345.78759765625
3663.0184650421143,1317.216064453125
3680.0856590270996,1295.970703125
3700.4449367523193,1282.05126953125
3722.69606590271,1281.3187255859375
3739.823341369629,1287.179443359375
3760.1523399353027,1301.83154296875
3784.196138381958,1326.00732421875
3800.2498149871826,1350.915771484375
3822.7458000183105,1368.4981689453125
3842.620611190796,1367.032958984375
3859.646797180176,1348.7178955078125
3881.9363117218018,1317.216064453125
3903.6362171173096,1286.4468994140625
3920.907735824585,1265.201416015625
3940.7567977905273,1245.4212646484375
3964.2086029052734,1229.3040771484375
3979.7778129577637,1224.17578125
4001.3504028320312,1221.245361328125
4022.9411125183105,1209.5238037109375
4041.447401046753,1197.80224609375
4062.910318374634,1201.4652099609375
4080.8215141296387,1212.4542236328125
4103.442668914795,1219.7802734375
4121.574878692627,1218.3150634765625
4143.349409103394,1212.4542236328125
4159.649610519409,1203.6629638671875
4180.786609649658,1193.4066162109375
4202.917098999023,1183.8828125
4219.770193099976,1174.3590087890625
4245.697975158691,1166.3004150390625
4262.861013412476,1183.8828125
4280.968189239502,1251.2821044921875
4302.473783493042,1343.5897216796875
4328.327178955078,1435.164794921875
4340.615034103394,1490.10986328125
4362.8880977630615,1504.761962890625
4379.795789718628,1476.923095703125
4400.794267654419,1438.09521484375
4422.822713851929,1396.3370361328125
4440.744876861572,1366.3004150390625
4461.258411407471,1345.78759765625
4482.865571975708,1332.6007080078125
4500.759840011597,1316.4835205078125
4521.377325057983,1293.77294921875
4542.534828186035,1264.4688720703125
4559.581995010376,1252.7471923828125
4580.858945846558,1252.7471923828125
4604.928493499756,1261.5384521484375
4621.129751205444,1273.2601318359375
4640.525102615356,1284.2490234375
4662.41192817688,1283.5164794921875
4679.632902145386,1273.2601318359375
4700.472593307495,1263.7362060546875
4722.614765167236,1254.945068359375
4741.0149574279785,1254.21240234375
4760.654926300049,1263.003662109375
4782.614469528198,1271.794921875
4799.678325653076,1265.93408203125
4821.367979049683,1254.945068359375
4844.089984893799,1232.234375
4860.109806060791,1211.7215576171875
4883.877992630005,1200.7325439453125
4899.905443191528,1190.4761962890625
4922.23858833313,1169.96337890625
4943.434715270996,1152.3809814453125
4959.869384765625,1160.4395751953125
4981.704950332642,1166.3004150390625
5003.966808319092,1169.96337890625
5020.275831222534,1172.1611328125
5040.97843170166,1189.010986328125
5063.779592514038,1210.2564697265625
5079.520463943481,1222.7105712890625
5101.032018661499,1249.084228515625
5124.128580093384,1291.5750732421875
5139.768838882446,1356.0439453125
5161.017179489136,1429.3040771484375
5182.217597961426,1474.7252197265625
5200.187921524048,1477.6556396484375
5221.88138961792,1463.7362060546875
5243.27278137207,1449.084228515625
5260.797500610352,1417.5823974609375
5281.941175460815,1386.813232421875
5303.246974945068,1362.6373291015625
5320.173740386963,1346.5201416015625
5341.354608535767,1326.00732421875
5362.7769947052,1298.16845703125
5379.949331283569,1272.5274658203125
5401.157855987549,1263.003662109375
5422.489166259766,1261.5384521484375
5439.819097518921,1287.179443359375
5460.497140884399,1320.146484375
5482.599973678589,1344.3223876953125
5499.690771102905,1354.5787353515625
5520.842552185059,1359.7069091796875
5541.303873062134,1366.3004150390625
5562.952041625977,1358.24169921875
5579.896450042725,1339.9267578125
5602.288246154785,1314.2857666015625
5622.2522258758545,1290.10986328125
5640.122175216675,1265.93408203125
5661.226511001587,1249.81689453125
5683.215141296387,1252.0146484375
5700.048923492432,1253.4798583984375
5726.080894470215,1250.5494384765625
5740.638017654419,1255.6776123046875
5762.974977493286,1261.5384521484375
5780.127286911011,1253.4798583984375
5800.908803939819,1227.8388671875
5824.070692062378,1212.4542236328125
5839.630365371704,1205.86083984375
5860.675573348999,1210.2564697265625
5882.763862609863,1224.17578125
5899.6899127960205,1254.945068359375
5920.769453048706,1300.3663330078125
5942.626476287842,1356.776611328125
5959.686517715454,1419.047607421875
5981.128692626953,1462.2711181640625
6003.108739852905,1486.4468994140625
6020.6618309021,1484.2490234375
6041.577339172363,1484.2490234375
6062.5340938568115,1473.2601318359375
6081.310749053955,1451.2821044921875
6103.03258895874,1428.5714111328125
6119.967460632324,1399.2674560546875
6139.930009841919,1372.1611328125
6160.7255935668945,1349.4505615234375
6183.165550231934,1332.6007080078125
6199.824810028076,1327.4725341796875
6221.06671333313,1329.6702880859375
6243.501424789429,1326.7398681640625
6261.061906814575,1348.7178955078125
6285.10308265686,1367.032958984375
6302.808046340942,1382.4176025390625
6319.9803829193115,1394.871826171875
6343.491077423096,1389.010986328125
6360.102891921997,1367.032958984375
6380.734205245972,1339.194091796875
6403.142213821411,1319.4139404296875
6419.937610626221,1312.087890625
6441.383361816406,1303.2967529296875
6464.217901229858,1300.3663330078125
6480.591058731079,1298.901123046875
6501.05881690979,1311.3553466796875
6522.586345672607,1320.146484375
6539.64900970459,1311.3553466796875
6560.438871383667,1299.6336669921875
6582.693099975586,1288.6446533203125
6599.493503570557,1268.864501953125
6620.835781097412,1262.2711181640625
6642.954587936401,1265.201416015625
6660.514116287231,1277.6556396484375
6680.629253387451,1280.5860595703125
6702.5721073150635,1279.120849609375
6719.53010559082,1287.912109375
6739.3693923950195,1317.94873046875
6760.540962219238,1365.5677490234375
6782.426595687866,1435.8974609375
6799.541711807251,1522.3443603515625
6820.773363113403,1585.3480224609375
6843.514680862427,1608.05859375
6859.613656997681,1597.80224609375
6887.2010707855225,1570.6959228515625
6902.34637260437,1534.798583984375
6919.285774230957,1506.959716796875
6940.629243850708,1479.120849609375
6962.519645690918,1461.5384521484375
6979.401588439941,1449.084228515625
7000.499725341797,1430.03662109375
7022.882461547852,1415.3846435546875
7044.748783111572,1406.5933837890625
7061.089038848877,1400.0
7083.976030349731,1402.19775390625
7100.603342056274,1420.5128173828125
7121.125221252441,1443.9560546875
7143.86248588562,1463.7362060546875
7159.572124481201,1464.4688720703125
7180.74107170105,1452.0146484375
7205.5418491363525,1434.4322509765625
7215.429067611694,1420.5128173828125
7241.789817810059,1398.5347900390625
7254.96244430542,1373.6263427734375
7280.868768692017,1356.776611328125
7300.749063491821,1353.113525390625
7320.795774459839,1335.5311279296875
7335.803747177124,1313.5531005859375
7363.463640213013,1312.087890625
7381.058692932129,1328.205078125
7396.019458770752,1358.24169921875
7420.795917510986,1379.4871826171875
7440.919399261475,1378.02197265625
7455.880403518677,1361.172119140625
7479.779481887817,1341.3919677734375
7501.091480255127,1329.6702880859375
7518.850564956665,1325.2747802734375
7536.742925643921,1332.6007080078125
7556.746482849121,1334.798583984375
7574.920415878296,1329.6702880859375
7596.527814865112,1324.5421142578125
7616.851329803467,1330.4029541015625
7635.0274085998535,1363.3699951171875
7657.936334609985,1438.09521484375
7674.794435501099,1540.6593017578125
7696.178913116455,1641.025634765625
7717.320203781128,1695.970703125
7734.422206878662,1695.970703125
7755.617141723633,1655.6776123046875
7777.60124206543,1603.6629638671875
7794.448137283325,1555.3114013671875
7815.690517425537,1528.205078125
7836.400508880615,1515.018310546875
7855.727672576904,1511.3553466796875
7876.877307891846,1502.5640869140625
7897.422790527344,1491.5750732421875
7920.349359512329,1484.2490234375
7935.3179931640625,1482.05126953125
7955.758333206177,1482.05126953125
7978.775978088379,1491.5750732421875
7995.806932449341,1510.6226806640625
8016.804456710815,1506.959716796875
8034.9440574646,1495.238037109375
8055.87911605835,1493.77294921875
8078.385829925537,1489.3773193359375
8094.85125541687,1471.062255859375
8116.010427474976,1449.81689453125
8136.790990829468,1424.17578125
8154.7136306762695,1396.3370361328125
8176.3176918029785,1381.6849365234375
8196.821689605713,1370.6959228515625
8215.608596801758,1367.765625
8235.919952392578,1362.6373291015625
8256.868124008179,1361.90478515625
8275.935411453247,1351.6483154296875
8296.181440353394,1326.00732421875
8317.12293624878,1315.018310546875
8335.069417953491,1319.4139404296875
8356.850385665894,1328.937744140625
8376.958847045898,1333.3333740234375
8397.018432617188,1332.6007080078125
8415.491104125977,1337.7288818359375
8434.598207473755,1345.78759765625
8455.54494857788,1341.3919677734375
8476.635694503784,1338.4615478515625
8494.511365890503,1331.8681640625
8514.808177947998,1326.00732421875
8535.961627960205,1324.5421142578125
8558.315753936768,1359.7069091796875
8574.851274490356,1448.3516845703125
8596.017360687256,1564.1025390625
8617.16914176941,1657.87548828125
8635.974884033203,1698.16845703125
8657.224655151367,1690.842529296875
8677.833557128906,1668.864501953125
8695.060014724731,1637.3626708984375
8716.906070709229,1591.94140625
8734.828233718872,1553.84619140625
8756.122589111328,1519.4139404296875
8778.3362865448,1484.2490234375
8795.439720153809,1445.4212646484375
8817.180633544922,1408.791259765625
8838.48762512207,1389.7435302734375
8855.352640151978,1394.871826171875
8877.113819122314,1428.5714111328125
8897.870779037476,1465.201416015625
8916.221141815186,1493.77294921875
8940.8860206604,1508.4249267578125
8957.194089889526,1502.5640869140625
8975.834846496582,1482.05126953125
8995.91040611267,1455.6776123046875
9018.214702606201,1427.8388671875
9035.694122314453,1408.05859375
9055.870771408081,1392.6739501953125
9078.078746795654,1377.2894287109375
9095.605850219727,1360.4395751953125
9116.708517074585,1344.3223876953125
9138.207912445068,1331.135498046875
9156.139612197876,1327.4725341796875
9177.972555160522,1330.4029541015625
9195.235013961792,1323.8095703125
9215.936422348022,1304.761962890625
9245.094299316406,1293.040283203125
9260.962724685669,1291.5750732421875
9280.95030784607,1282.783935546875
9297.868728637695,1289.3773193359375
9314.954042434692,1298.16845703125
9336.230754852295,1298.901123046875
9358.180522918701,1290.842529296875
9375.259637832642,1284.981689453125
9396.034479141235,1283.5164794921875
9418.520450592041,1279.853515625
9441.063642501831,1294.5054931640625
9460.129261016846,1345.054931640625
9476.962566375732,1427.8388671875
9494.72427368164,1533.3333740234375
9517.489910125732,1632.234375
9537.770986557007,1706.22705078125
9555.59778213501,1726.7398681640625
9575.973749160767,1703.2967529296875
9598.193883895874,1657.87548828125
9614.882230758667,1609.5238037109375
9635.89096069336,1569.230712890625
9657.875061035156,1552.3809814453125
9675.06742477417,1527.4725341796875
9698.223114013672,1479.120849609375
9715.21520614624,1421.245361328125
9736.277341842651,1394.871826171875
9757.911682128906,1402.930419921875
9774.83320236206,1427.8388671875
9795.865297317505,1453.4798583984375
9818.098306655884,1476.923095703125
9834.786176681519,1503.2967529296875
9855.951070785522,1509.89013671875
9877.817869186401,1496.7032470703125
9894.85216140747,1467.3992919921875
9915.700912475586,1431.5018310546875
9938.034772872925,1400.0
9954.89525794983,1380.2197265625
9975.826740264893,1364.835205078125
9997.808456420898,1345.054931640625
10014.864206314087,1326.7398681640625
10035.877704620361,1315.018310546875
10060.84156036377,1305.4945068359375
10075.509309768677,1303.2967529296875
10096.32682800293,1296.7032470703125
10118.38173866272,1292.3077392578125
10134.826183319092,1287.179443359375
10156.126499176025,1290.842529296875
10178.038835525513,1292.3077392578125
10194.776773452759,1290.10986328125
10215.76738357544,1279.853515625
10237.630128860474,1263.7362060546875
10257.531881332397,1249.084228515625
10276.034593582153,1257.87548828125
10295.939683914185,1280.5860595703125
10315.160989761353,1279.120849609375
10336.416482925415,1271.062255859375
10357.611417770386,1273.2601318359375
10374.512672424316,1267.3992919921875
10395.765781402588,1256.4102783203125
10418.914318084717,1254.21240234375
10434.927701950073,1276.923095703125
10456.859350204468,1341.3919677734375
10477.86808013916,1432.967041015625
10496.631860733032,1526.00732421875
10516.043186187744,1606.5933837890625
10535.102844238281,1643.223388671875
10557.905912399292,1624.17578125
10578.471183776855,1567.032958984375
10595.53337097168,1512.087890625
10616.425514221191,1471.794921875
10638.35597038269,1449.81689453125
10654.889345169067,1444.6885986328125
10675.75478553772,1425.6409912109375
10700.850009918213,1396.3370361328125
10715.836524963379,1373.6263427734375
10735.615253448486,1355.3114013671875
10757.201671600342,1344.3223876953125
10775.14362335205,1358.974365234375
10795.949220657349,1389.010986328125
10821.147918701172,1409.5238037109375
10835.052490234375,1416.1171875
10856.492280960083,1396.3370361328125
10878.580808639526,1364.835205078125
10899.341106414795,1347.2528076171875
10922.150373458862,1338.4615478515625
10936.314582824707,1326.00732421875
10958.123445510864,1313.5531005859375
10976.400136947632,1302.5640869140625
10996.397733688354,1285.7142333984375
11015.326738357544,1276.1904296875
11040.333986282349,1267.3992919921875
11059.735298156738,1255.6776123046875
11076.312780380249,1249.81689453125
11098.49739074707,1244.6885986328125
11117.09713935852,1247.6190185546875
11135.817766189575,1250.5494384765625
11158.36787223816,1248.3516845703125
11176.41568183899,1243.9560546875
11196.072578430176,1238.827880859375
11218.246936798096,1238.09521484375
11235.084056854248,1238.09521484375
11256.239891052246,1241.75830078125
11278.17416191101,1244.6885986328125
11295.029163360596,1237.3626708984375
11316.126108169556,1233.6995849609375
11338.111162185669,1236.6300048828125
11356.289148330688,1224.17578125
11377.378225326538,1213.186767578125
11398.484230041504,1220.5128173828125
11415.034532546997,1216.1171875
11436.380386352539,1205.128173828125
11456.920862197876,1197.80224609375
11474.953413009644,1212.4542236328125
11494.727373123169,1265.93408203125
11516.981601715088,1343.5897216796875
11536.89455986023,1430.769287109375
11555.010080337524,1511.3553466796875
11576.50089263916,1545.78759765625
11597.959041595459,1527.4725341796875
11615.84734916687,1474.7252197265625
11635.939836502075,1421.245361328125
11656.975746154785,1386.813232421875
11674.723625183105,1361.172119140625
11695.908784866333,1331.8681640625
11716.9771194458,1306.22705078125
11735.90898513794,1293.040283203125
11756.713390350342,1282.05126953125
11777.217626571655,1277.6556396484375
11794.944763183594,1300.3663330078125
11816.225528717041,1328.937744140625
11838.971853256226,1347.2528076171875
11854.973316192627,1352.3809814453125
11876.372337341309,1339.9267578125
11897.213459014893,1320.879150390625
11916.90969467163,1301.098876953125
11936.086654663086,1292.3077392578125
11956.89868927002,1282.783935546875
11975.096702575684,1269.5970458984375
12003.209829330444,1256.4102783203125
12016.664743423462,1245.4212646484375
12034.92283821106,1232.234375
12055.752038955688,1227.106201171875
12075.82974433899,1227.106201171875
12097.389936447144,1230.03662109375
12115.117311477661,1227.8388671875
12135.907411575317,1227.106201171875
12158.939123153687,1245.4212646484375
12174.925565719604,1255.6776123046875
12196.06328010559,1238.09521484375
12218.687534332275,1219.7802734375
12235.877752304077,1207.3260498046875
12256.312370300293,1200.7325439453125
12278.297901153564,1199.2674560546875
12296.278715133667,1200.7325439453125
12316.312789916992,1212.4542236328125
12338.90986442566,1214.6519775390625
12354.93278503418,1217.5823974609375
12377.175569534302,1227.106201171875
12397.146224975586,1225.6409912109375
12414.583206176758,1221.245361328125
12435.752630233765,1212.4542236328125
12457.619905471802,1205.86083984375
12476.514101028442,1204.3956298828125
12496.188879013062,1213.186767578125
12518.210411071777,1250.5494384765625
12534.885883331299,1304.761962890625
12558.009386062622,1366.3004150390625
12579.505920410156,1419.047607421875
12594.580173492432,1435.8974609375
12615.708112716675,1435.164794921875
12637.81762123108,1426.3736572265625
12654.970407485962,1403.6629638671875
12677.48737335205,1369.96337890625
12696.016073226929,1345.78759765625
12718.178033828735,1338.4615478515625
12735.094785690308,1323.076904296875
12757.449388504028,1304.029296875
12778.069257736206,1294.5054931640625
12795.239686965942,1287.912109375
12815.711975097656,1290.10986328125
12837.031126022339,1293.040283203125
12854.766130447388,1298.901123046875
12875.856161117554,1306.959716796875
12899.070501327515,1306.22705078125
12915.977239608765,1298.901123046875
12936.890363693237,1288.6446533203125
12954.723596572876,1273.99267578125
12975.677728652954,1259.3406982421875
12999.058961868286,1262.2711181640625
13014.934062957764,1268.1318359375
13035.885572433472,1263.003662109375
13056.472301483154,1265.93408203125
13075.472593307495,1268.1318359375
13095.677614212036,1253.4798583984375
13117.579698562622,1232.967041015625
13134.436845779419,1219.7802734375
13155.48300743103,1221.245361328125
13180.524587631226,1224.17578125
13194.443225860596,1217.5823974609375
13215.621709823608,1213.186767578125
13237.442255020142,1215.3846435546875
13254.49800491333,1222.7105712890625
13274.622917175293,1231.5018310546875
13296.159744262695,1235.164794921875
13318.795680999756,1241.025634765625
13335.32190322876,1245.4212646484375
13364.768743515015,1237.3626708984375
13378.951072692871,1234.4322509765625
13394.764184951782,1248.3516845703125
13415.83800315857,1265.93408203125
13437.982320785522,1264.4688720703125
13455.133438110352,1243.9560546875
13477.19693183899,1241.025634765625
13497.802734375,1252.0146484375
13514.488697052002,1276.1904296875
13538.696765899658,1321.6116943359375
13557.634592056274,1382.4176025390625
13575.121879577637,1431.5018310546875
13596.044063568115,1450.5494384765625
13618.391036987305,1451.2821044921875
13635.157823562622,1443.223388671875
13656.15200996399,1427.106201171875
13678.322076797485,1405.128173828125
13695.353269577026,1395.6043701171875
13716.460227966309,1386.08056640625
13738.143920898438,1366.3004150390625
13755.310773849487,1344.3223876953125
13776.308536529541,1327.4725341796875
13798.325300216675,1312.820556640625
13815.178155899048,1323.076904296875
13836.105346679688,1339.9267578125
13858.124732971191,1355.3114013671875
13877.76255607605,1361.90478515625
13895.757675170898,1370.6959228515625
13916.292428970337,1374.3590087890625
13938.277959823608,1374.3590087890625
13955.057621002197,1380.952392578125
13977.300643920898,1383.150146484375
13997.912168502808,1375.82421875
14014.928340911865,1364.1025390625
14035.548686981201,1350.915771484375
14057.742595672607,1339.9267578125
14075.660705566406,1335.5311279296875
14096.701383590698,1324.5421142578125
14114.739418029785,1301.83154296875
14136.089324951172,1289.3773193359375
14158.514738082886,1288.6446533203125
14175.124645233154,1293.040283203125
14196.786880493164,1299.6336669921875
14218.243598937988,1300.3663330078125
14236.255645751953,1300.3663330078125
14256.286144256592,1303.2967529296875
14278.63073348999,1323.076904296875
14295.420169830322,1347.2528076171875
14316.235303878784,1359.7069091796875
14337.76307106018,1358.24169921875
14355.096340179443,1350.18310546875
14376.082181930542,1340.6593017578125
14397.784233093262,1330.4029541015625
14415.294170379639,1322.3443603515625
14436.18392944336,1315.7509765625
14458.497285842896,1301.098876953125
14477.80156135559,1292.3077392578125
14495.058298110962,1284.2490234375
14516.185522079468,1277.6556396484375
14538.182735443115,1296.7032470703125
14561.834812164307,1353.113525390625
14575.972080230713,1433.6995849609375
14597.973346710205,1516.4835205078125
14615.226745605469,1572.893798828125
14636.148929595947,1601.4652099609375
14658.607959747314,1602.930419921875
14675.210952758789,1586.08056640625
14696.175813674927,1565.5677490234375
14718.201398849487,1552.3809814453125
14735.22400856018,1544.3223876953125
14755.866289138794,1530.4029541015625
14776.801109313965,1506.22705078125
14795.788526535034,1484.2490234375
14818.109512329102,1475.4578857421875
14838.223934173584,1479.120849609375
14855.42607307434,1487.179443359375
14876.614570617676,1493.040283203125
14898.283243179321,1490.10986328125
14915.25149345398,1490.10986328125
14936.38801574707,1490.10986328125
14959.942817687988,1484.2490234375
14975.36301612854,1467.3992919921875
14995.944023132324,1452.0146484375
15017.961978912354,1456.4102783203125
15034.899711608887,1463.7362060546875
15055.263757705688,1458.6080322265625
15076.675653457642,1449.084228515625
15097.672939300537,1437.3626708984375
15115.283489227295,1421.245361328125
15136.011123657227,1413.186767578125
15158.351421356201,1419.7802734375
15175.83179473877,1424.908447265625
15196.431875228882,1428.5714111328125
15219.362735748291,1430.03662109375
15234.76791381836,1437.3626708984375
15256.52527809143,1453.4798583984375
15275.657892227173,1454.21240234375
15296.485900878906,1441.75830078125
15318.547010421753,1419.7802734375
15335.51812171936,1410.989013671875
15356.411218643188,1411.7215576171875
15378.679037094116,1404.3956298828125
15395.169973373413,1391.94140625
15416.376113891602,1383.8828125
15438.302755355835,1389.7435302734375
15455.373048782349,1393.4066162109375
15476.216077804565,1389.7435302734375
15498.128414154053,1385.3480224609375
15515.546560287476,1402.930419921875
15536.099672317505,1446.15380859375
15558.588027954102,1517.94873046875
15575.583934783936,1594.13916015625
15596.303462982178,1654.21240234375
15618.131160736084,1682.783935546875
15635.179281234741,1681.3187255859375
15655.166625976562,1670.3297119140625
15676.088333129883,1655.6776123046875
15698.305606842041,1616.1171875
15715.585231781006,1574.3590087890625
15737.109661102295,1542.857177734375
15758.179664611816,1513.5531005859375
15775.257587432861,1490.842529296875
15796.480417251587,1488.6446533203125
15818.578243255615,1496.7032470703125
15835.439205169678,1515.7509765625
15855.945587158203,1545.78759765625
15881.033420562744,1574.3590087890625
15895.03812789917,1594.871826171875
15916.311740875244,1614.6519775390625
15938.354015350342,1611.7215576171875
15955.277681350708,1582.4176025390625
15980.052471160889,1536.996337890625
15998.54826927185,1495.238037109375
16015.396118164062,1465.201416015625
16036.1647605896,1440.2930908203125
16058.431386947632,1417.5823974609375
16075.178146362305,1401.4652099609375
16096.134901046753,1394.871826171875
16118.317127227783,1374.3590087890625
16135.17951965332,1363.3699951171875
16158.015012741089,1364.1025390625
16175.117492675781,1363.3699951171875
16196.799516677856,1371.4285888671875
16218.706369400024,1367.032958984375
16235.023736953735,1361.172119140625
16255.046844482422,1378.02197265625
16276.381254196167,1389.010986328125
16299.529552459717,1386.813232421875
16316.832065582275,1378.02197265625
16335.752725601196,1375.82421875
16360.91423034668,1365.5677490234375
16374.533414840698,1356.0439453125
16396.900177001953,1349.4505615234375
16417.526245117188,1376.5567626953125
16435.054063796997,1431.5018310546875
16455.87658882141,1515.7509765625
16478.317975997925,1622.7105712890625
16497.93028831482,1724.5421142578125
16516.529321670532,1797.80224609375
16538.257360458374,1822.7105712890625
16555.336475372314,1810.989013671875
16575.828552246094,1783.150146484375
16590.49940109253,1750.915771484375
16616.32466316223,1706.22705078125
16630.419969558716,1649.81689453125
16655.492305755615,1609.5238037109375
16675.541400909424,1585.3480224609375
16689.57781791687,1566.3004150390625
16715.128898620605,1564.1025390625
16736.81616783142,1564.835205078125
16750.585556030273,1584.6153564453125
16774.682998657227,1620.5128173828125
16796.781301498413,1640.2930908203125
16809.53621864319,1646.886474609375
16834.893465042114,1627.8388671875
16852.072715759277,1601.4652099609375
16872.74694442749,1567.765625
16890.950441360474,1536.996337890625
16911.051273345947,1518.6812744140625
16933.42423439026,1495.238037109375
16950.899839401245,1473.2601318359375
